ID,y
3612,109.97793
3614,98.81043
3615,95.28115
3617,100.95234
3618,111.32821
3619,111.0214
3620,108.47856
3621,96.23097
3625,104.89527
3626,102.691246
3630,103.22336
3631,106.67181
3632,96.556656
3633,93.57575
3634,109.64222
3637,99.01244
3639,94.04584
3640,108.2272
3641,93.02759
3644,111.70252
3645,99.19159
3646,93.35869
3647,92.405365
3648,110.68841
3653,112.91269
3654,100.53882
3655,109.44164
3659,102.117935
3660,97.562096
3662,107.26871
3666,101.03473
3668,99.4925
3671,99.71587
3673,94.25982
3674,105.21049
3675,96.66168
3681,94.028885
3682,113.76846
3686,104.922226
3687,94.15687
3692,79.31202
3695,109.45428
3696,97.798325
3699,109.112015
3705,117.23628
3707,80.51207
3708,95.54748
3709,112.09151
3710,97.70108
3712,96.76892
3715,113.54186
3716,95.35863
3720,103.57852
3722,80.51207
3726,92.263954
3728,97.931366
3729,114.42539
3731,103.85209
3735,109.92606
3736,100.106155
3739,102.6248
3741,111.15988
3743,106.35574
3744,95.91411
3745,114.05712
3746,103.10628
3751,97.43617
3753,95.735794
3760,111.66561
3761,96.58473
3762,107.76595
3763,93.8665
3765,92.87902
3768,109.72552
3769,94.05462
3770,94.49028
3773,111.49268
3774,101.014854
3776,97.25246
3778,95.453476
3779,109.35455
3780,95.77834
3781,101.882996
3782,104.3858
3783,110.53749
3784,102.30907
3786,92.8745
3789,103.23877
3790,98.41716
3793,109.93445
3795,112.7865
3797,95.824356
3798,117.64371
3800,109.014465
3804,100.20947
3810,99.67953
3815,112.91269
3816,100.20947
3818,105.33443
3824,110.24497
3828,102.11759
3830,109.46137
3831,96.3373
3832,78.01095
3834,113.76846
3835,96.42368
3836,108.327354
3838,96.19132
3839,117.061066
3840,110.31104
3845,94.27716
3846,109.11825
3847,96.448944
3849,77.22219
3853,107.003265
3855,106.61674
3856,97.26214
3864,83.7052
3865,98.79721
3866,112.75283
3867,106.14078
3868,109.014465
3869,95.63133
3871,96.42795
3875,110.01163
3876,97.95677
3878,92.30646
3879,111.31442
3881,109.014465
3883,104.336555
3884,95.20393
3886,111.76695
3890,101.70296
3893,108.14153
3897,101.937325
3901,95.87552
3902,105.93647
3913,108.555626
3914,94.65527
3916,93.81048
3917,111.25799
3924,102.15289
3925,94.17553
3928,95.4708
3929,113.48404
3932,94.69694
3933,108.29929
3934,78.73288
3935,94.32595
3936,97.73083
3937,108.315254
3938,90.12442
3939,101.65821
3943,91.34981
3944,110.38309
3945,110.84264
3946,101.14327
3947,108.79415
3948,96.57859
3949,110.882256
3950,95.46104
3951,103.930595
3952,92.78771
3953,99.66268
3961,115.34213
3962,93.245705
3966,97.524376
3967,107.59444
3968,101.693344
3969,111.56081
3970,101.66216
3971,100.362076
3973,98.67344
3974,111.2009
3975,113.988304
3977,94.451324
3979,104.32672
3985,105.12789
3986,108.49882
3988,101.44034
3991,94.31774
3992,105.75761
3993,104.37767
3994,98.36205
3995,113.602516
4005,102.87451
4007,97.1713
4008,109.222534
4009,98.58788
4010,106.75547
4011,79.77376
4012,95.319084
4013,102.3322
4015,103.06268
4016,104.747406
4018,101.842926
4025,95.40189
4026,102.64458
4028,108.31752
4029,97.38852
4031,97.68085
4032,111.341286
4033,98.06745
4034,107.19363
4037,102.749214
4038,104.812225
4039,95.024536
4041,96.50509
4042,104.04775
4043,97.09166
4044,108.29929
4045,94.7472
4046,107.20323
4047,95.46424
4048,101.38722
4049,106.318634
4051,93.422325
4052,112.84581
4058,103.49429
4062,113.28411
4064,106.168076
4067,97.30195
4068,77.56281
4070,101.55588
4072,119.047714
4074,110.66816
4075,96.65717
4076,110.02595
4077,95.99628
4078,104.226494
4080,108.29929
4082,100.47447
4085,92.90571
4086,101.09545
4088,102.64458
4089,98.82169
4092,77.10056
4094,101.08721
4095,110.354836
4096,100.98935
4097,109.655
4102,104.4279
4105,105.6519
4107,110.60637
4111,101.506355
4112,103.679085
4113,94.08268
4114,106.290955
4115,94.72116
4116,109.18841
4117,97.229195
4118,94.56934
4119,108.64087
4120,95.06341
4122,79.44895
4125,93.31549
4126,111.40772
4129,110.00655
4134,107.764656
4137,92.95124
4141,101.09791
4142,99.538895
4144,99.40767
4145,102.15289
4146,105.10649
4150,98.058174
4151,80.39759
4154,97.30195
4156,92.359116
4157,105.0225
4159,104.747406
4160,94.763
4161,108.71732
4168,95.47226
4171,107.758575
4172,109.5619
4173,97.74757
4175,92.45698
4176,108.29929
4177,99.40767
4178,101.89008
4179,105.408745
4181,104.684265
4183,97.38852
4184,108.34006
4185,91.97304
4186,111.189224
4188,103.10889
4190,112.11276
4192,92.553825
4193,105.423035
4194,110.3904
4195,105.70157
4196,78.365005
4202,97.7399
4203,99.69767
4208,90.13495
4209,111.72563
4210,100.59144
4211,105.93978
4212,117.38608
4214,105.66464
4215,94.95381
4216,103.343475
4217,92.63933
4219,92.62914
4222,108.315254
4224,77.7762
4231,105.62862
4232,97.38852
4234,103.29606
4236,99.40767
4237,104.59105
4240,96.976906
4242,99.30767
4243,92.756744
4247,92.694984
4248,115.70879
4249,100.281456
4254,105.71421
4263,92.75149
4265,112.849525
4267,108.22373
4268,110.887856
4271,108.622246
4272,99.13225
4273,107.95408
4274,95.52629
4276,92.80678
4278,99.09751
4280,95.66664
4281,111.35214
4283,101.47709
4284,110.33573
4285,109.80709
4286,106.278946
4287,98.252396
4288,118.6575
4289,94.73014
4290,87.72576
4293,94.81985
4296,111.91916
4297,94.34156
4299,95.079
4303,108.19797
4310,101.207504
4312,104.288185
4318,105.42876
4320,104.3247
4322,100.08679
4323,113.57363
4325,106.240265
4326,111.03706
4328,110.40872
4330,108.22432
4332,111.97454
4333,100.99175
4335,98.52234
4336,100.46556
4338,105.24146
4341,95.52013
4342,105.72484
4344,103.64413
4347,95.18589
4348,105.639885
4351,106.71739
4352,96.314476
4353,98.7749
4355,105.47835
4356,92.90571
4359,104.71759
4360,99.42532
4361,96.88816
4364,99.46459
4365,103.52729
4368,99.49386
4372,93.47672
4374,92.08767
4376,94.17093
4377,112.09161
4380,93.93232
4383,104.50624
4384,94.92205
4385,98.89339
4389,96.07562
4391,93.391754
4392,105.89521
4393,90.86431
4395,95.4155
4396,110.31728
4398,111.17156
4399,109.47463
4401,90.56761
4406,100.75373
4408,105.87623
4412,105.639885
4415,101.43749
4418,105.78267
4419,92.08767
4420,77.58685
4422,109.52111
4423,92.08767
4425,96.4794
4428,100.24502
4431,108.83559
4434,106.24203
4436,96.638374
4437,110.92323
4439,117.34377
4440,98.67727
4441,109.93994
4444,100.1715
4445,105.8012
4446,93.14349
4447,111.672905
4452,109.234055
4456,106.77583
4457,93.26307
4458,98.87357
4460,92.90571
4461,117.06263
4462,96.36627
4465,103.847305
4466,103.59394
4468,97.9736
4469,108.02978
4472,108.12657
4475,94.048775
4478,96.27505
4479,112.40932
4480,94.15
4483,80.16439
4484,94.890274
4485,107.89861
4486,101.66216
4488,100.45199
4489,111.72688
4490,95.98288
4491,99.45105
4492,94.0744
4493,105.84014
4494,96.32419
4495,100.43671
4498,77.53631
4499,92.52843
4500,103.609406
4503,106.46759
4505,103.3105
4506,96.97911
4507,93.91131
4508,105.42876
4510,109.96282
4511,91.45778
4513,102.77349
4516,81.10618
4519,93.76033
4521,107.149864
4531,92.28697
4532,77.38071
4533,104.23582
4534,104.45904
4536,105.42876
4537,93.26307
4539,95.51117
4542,103.78808
4545,93.57361
4549,90.98513
4551,98.64189
4554,101.75647
4556,106.059326
4559,111.79602
4561,112.25694
4562,108.35525
4566,111.459526
4569,93.287
4570,110.31728
4573,93.77979
4574,102.45491
4575,98.00442
4577,92.467155
4578,109.70106
4580,99.78731
4582,100.05622
4583,109.52111
4585,94.98121
4587,105.42876
4595,92.591866
4596,105.81837
4601,100.81667
4602,109.75899
4603,93.37495
4605,101.47007
4606,97.28335
4607,110.53188
4608,94.67839
4610,95.34333
4613,108.77556
4617,96.04889
4618,110.84916
4619,91.5264
4620,95.765396
4622,97.023384
4625,92.90571
4626,105.42876
4627,95.803154
4629,82.61927
4631,90.296295
4633,105.42876
4634,111.56782
4635,95.15772
4639,97.94427
4640,106.209526
4642,105.32433
4644,98.76291
4646,105.42876
4647,99.27559
4648,79.638885
4649,92.9397
4650,110.37881
4655,90.98513
4660,94.47433
4661,112.335754
4662,91.486115
4663,113.05079
4665,97.208885
4666,111.58985
4667,104.96286
4668,93.50862
4670,94.100876
4671,102.94992
4672,99.62146
4673,105.967064
4675,108.566635
4676,95.517746
4677,110.97791
4680,97.25582
4682,96.19241
4683,107.70577
4685,105.639885
4686,93.137924
4688,109.95192
4690,103.159355
4692,109.10536
4693,93.97939
4697,91.40366
4700,106.559
4702,108.2652
4707,117.45286
4708,92.55208
4710,82.92755
4716,104.367516
4717,96.23488
4718,94.811035
4720,95.649414
4721,79.46981
4723,97.65518
4726,110.816475
4727,91.566765
4729,96.54206
4731,98.03687
4732,106.40234
4735,105.01334
4736,106.11849
4737,93.28221
4738,108.07344
4739,112.36638
4744,106.5401
4747,95.130226
4749,108.61032
4750,92.55208
4752,110.430084
4755,101.41256
4756,106.66378
4757,111.584785
4758,94.96008
4759,106.38477
4763,97.331245
4764,107.30712
4765,95.06459
4766,93.885635
4767,100.387474
4769,111.06628
4770,96.26479
4771,79.93146
4772,104.83471
4774,110.4374
4776,102.39691
4777,107.52811
4778,102.033264
4780,95.479576
4784,96.0495
4786,103.0669
4787,77.58685
4788,96.17743
4789,110.430084
4791,105.15941
4792,95.0903
4795,109.339966
4796,90.15409
4803,92.74017
4805,92.20336
4807,94.21478
4809,97.9386
4816,92.739235
4817,82.65397
4818,90.28342
4820,93.93476
4821,105.44492
4823,110.168396
4824,97.95485
4825,113.21297
4829,94.81795
4830,97.997894
4831,110.04076
4833,104.51862
4836,93.18648
4837,109.95192
4838,93.63289
4840,97.1523
4841,80.27436
4842,90.0724
4843,108.689514
4844,93.74864
4849,108.135735
4851,99.057144
4852,95.15311
4858,93.41343
4860,97.997894
4863,111.51113
4864,96.923775
4865,110.75774
4867,97.47194
4868,96.60546
4869,109.69463
4873,93.07192
4875,102.58794
4876,109.70381
4877,98.37724
4878,110.24542
4880,77.16686
4886,112.669395
4888,107.43794
4889,92.6939
4890,108.52229
4893,96.660736
4895,96.435295
4896,102.63813
4899,94.49362
4901,100.21475
4902,110.71294
4903,96.241905
4904,110.430084
4910,93.1791
4912,92.04066
4915,97.08215
4916,107.07815
4917,100.75631
4920,104.83471
4927,105.66195
4928,95.591705
4931,107.26198
4934,92.982216
4936,95.31199
4939,108.96418
4942,110.74526
4943,97.55718
4944,106.01968
4945,97.34309
4947,108.11922
4948,91.325806
4951,93.77053
4952,110.430084
4953,95.258675
4956,96.241905
4957,115.026634
4958,101.90735
4960,95.84344
4968,94.29728
4969,104.19768
4971,108.410736
4973,110.793976
4975,111.02069
4976,96.047935
4978,95.223114
4979,98.093956
4982,96.94844
4983,101.53914
4984,99.15828
4985,117.45286
4986,103.19722
4987,114.90214
4988,99.641396
4994,97.69966
4995,93.24565
5002,81.12959
5004,94.40214
5005,103.651794
5006,99.15366
5007,106.934044
5009,110.574104
5011,110.793976
5014,105.114
5015,104.36244
5018,98.11106
5019,112.07584
5020,93.53078
5021,104.04762
5022,93.092674
5023,99.642296
5025,97.42265
5032,104.00488
5034,92.27757
5036,92.77653
5038,94.77291
5039,110.55255
5046,98.97709
5049,112.07584
5051,91.81533
5052,93.55033
5053,110.4374
5054,96.490776
5055,92.56986
5057,93.16909
5059,94.416695
5062,99.81133
5063,112.16644
5065,112.14436
5069,94.58353
5071,98.55166
5074,107.69706
5075,93.17017
5076,93.24886
5077,77.56281
5079,106.34342
5080,96.63101
5081,109.96184
5083,104.32786
5088,108.45462
5089,94.0783
5093,100.179436
5094,104.10974
5095,95.135445
5099,105.9032
5101,111.194275
5103,104.52497
5104,94.42592
5105,104.0707
5107,94.17269
5108,105.10625
5109,95.83908
5111,97.76331
5112,110.69515
5113,98.85577
5114,102.686104
5115,94.75374
5118,93.31651
5122,96.490776
5123,80.773094
5125,93.87381
5127,106.76946
5128,98.29833
5129,115.06326
5132,99.15366
5134,111.08982
5135,95.46718
5137,109.451225
5142,94.57258
5143,102.032394
5144,93.62372
5148,94.80915
5149,92.87159
5150,102.15289
5154,77.58685
5155,97.02147
5159,93.43868
5164,95.67534
5165,116.42556
5166,91.08866
5167,105.90246
5169,108.278145
5171,90.322075
5172,110.10843
5176,96.489075
5184,105.13329
5185,106.120125
5186,104.29081
5188,103.2281
5189,105.024376
5190,97.1439
5191,116.42556
5193,110.00655
5196,93.17096
5199,80.93996
5200,107.988365
5203,97.40712
5204,112.10036
5205,98.26639
5207,97.28314
5208,99.008415
5212,97.64677
5214,96.37891
5218,97.60021
5220,100.655785
5222,92.9029
5224,95.285675
5225,104.84748
5227,110.173645
5229,106.71937
5232,93.4978
5233,120.126396
5234,103.74832
5237,110.28262
5239,110.98202
5240,94.273285
5241,114.2227
5244,93.71203
5248,109.95975
5251,91.4295
5253,92.598564
5255,97.23087
5256,97.2685
5257,92.85701
5259,97.93348
5260,107.49282
5266,93.405205
5268,97.83497
5275,109.91484
5276,102.98329
5277,96.0856
5279,95.32254
5280,108.32189
5281,91.94999
5283,104.07257
5284,80.031876
5285,93.095695
5286,102.967255
5287,98.481026
5289,91.16409
5290,110.00655
5292,109.68984
5293,98.88649
5294,103.880135
5297,93.85721
5299,98.94081
5302,93.33239
5305,79.55579
5306,95.322754
5308,102.58814
5309,95.857185
5310,117.79392
5312,110.107124
5316,107.11828
5317,97.76048
5319,80.88625
5320,97.2727
5323,97.96384
5329,99.83353
5331,109.629295
5334,106.334236
5336,110.55683
5338,104.167046
5341,106.42351
5345,95.21385
5348,97.912094
5349,112.703766
5355,110.53611
5356,97.49035
5360,109.471825
5362,104.86044
5364,105.07946
5366,106.102776
5367,96.8705
5368,92.871185
5370,97.246025
5371,77.58685
5373,106.05912
5375,110.28262
5376,96.90402
5378,105.43912
5379,103.02675
5383,95.30839
5384,100.04593
5389,113.004074
5391,78.50999
5393,111.30124
5395,110.058685
5397,109.177216
5398,96.283134
5399,114.07234
5401,119.196655
5402,96.94457
5403,113.69867
5404,95.79512
5407,78.365005
5408,93.22831
5413,110.87979
5414,99.84984
5417,97.2824
5418,109.68984
5420,107.92499
5421,94.80117
5424,96.63438
5425,112.10036
5426,101.75822
5429,111.574814
5431,95.80492
5437,105.10923
5440,92.857
5444,108.41951
5446,105.08319
5447,102.91926
5451,97.08274
5452,106.256065
5455,103.74832
5456,96.350204
5458,91.994446
5459,100.35297
5460,94.25684
5462,97.25018
5463,107.2459
5464,91.313255
5465,109.65175
5466,98.750916
5467,104.468704
5468,106.31391
5469,112.14723
5472,94.41405
5474,94.53214
5475,93.82065
5476,96.26598
5479,106.78204
5480,112.84581
5482,107.06404
5485,91.96437
5486,119.196655
5488,79.32204
5495,106.71937
5496,101.614296
5497,112.02391
5499,109.784355
5503,92.41408
5504,94.46362
5507,97.74757
5509,105.09686
5511,94.38383
5512,110.04248
5516,110.66888
5517,94.54684
5518,104.018166
5521,94.44037
5522,106.521255
5527,102.45571
5528,97.36453
5529,105.024376
5532,103.477844
5533,106.02462
5535,104.74926
5536,101.5279
5540,94.18899
5547,93.161865
5548,111.29554
5550,77.51029
5551,95.530655
5554,109.71707
5555,97.10655
5559,109.80408
5560,91.46025
5561,109.8391
5562,97.84408
5563,110.15564
5565,82.526695
5566,100.717674
5567,103.413025
5568,94.79963
5572,97.2308
5574,95.364235
5576,100.244095
5579,111.73466
5580,85.135475
5581,90.79469
5583,96.00081
5584,110.04806
5586,110.26036
5587,94.828316
5589,103.27923
5591,106.7784
5592,95.161415
5593,106.76497
5594,96.56172
5595,85.111534
5596,109.95192
5597,104.55849
5598,116.11304
5599,97.22103
5602,114.61952
5603,96.56172
5605,94.470535
5607,94.38069
5608,95.064186
5609,95.765015
5610,94.72116
5612,95.34216
5613,105.024376
5614,95.41353
5616,94.802124
5621,95.07818
5623,97.99518
5628,113.59765
5629,96.65351
5631,112.502655
5633,100.09771
5638,102.92632
5639,94.851036
5640,99.96459
5645,98.20373
5646,79.81066
5649,95.584496
5653,103.29637
5655,115.19493
5656,94.21422
5658,94.92097
5662,117.38335
5663,91.94815
5667,93.60392
5670,97.22103
5671,102.89611
5672,95.5964
5673,104.69548
5674,92.39803
5675,103.597206
5676,94.015785
5679,112.89281
5683,108.68794
5687,96.07251
5688,76.95559
5690,100.74013
5691,114.13309
5692,97.31957
5693,108.34163
5694,94.235275
5697,108.35369
5698,92.845
5699,111.247894
5704,96.39454
5707,112.89281
5709,96.91078
5710,92.25887
5714,94.16398
5718,94.335724
5721,95.55257
5723,94.87857
5724,112.159134
5725,92.55208
5726,102.73006
5729,99.32575
5730,104.018166
5731,97.011154
5733,77.434456
5736,93.24439
5741,111.363846
5745,110.97814
5747,94.51214
5748,113.39364
5750,112.57372
5751,107.63722
5752,96.195366
5754,95.389534
5755,95.10035
5757,101.52726
5758,116.08112
5760,108.142525
5762,105.22321
5766,107.711044
5768,97.44976
5769,119.01727
5770,98.8547
5771,110.65359
5772,92.14527
5773,102.22379
5774,95.93631
5776,94.28932
5777,111.247894
5778,93.65839
5780,110.55255
5782,92.54765
5783,77.89352
5784,98.09604
5786,95.86266
5788,93.866295
5789,98.76564
5790,95.170166
5791,106.61462
5793,100.2816
5794,97.02696
5796,117.734
5797,94.95277
5801,97.77274
5803,96.07251
5804,104.2016
5805,95.275276
5806,77.02189
5808,109.30116
5813,94.69402
5815,97.052055
5816,106.12234
5822,98.57818
5823,111.21523
5825,107.28357
5827,109.75075
5829,103.15793
5830,97.475105
5831,96.35219
5832,97.01229
5833,109.30116
5837,114.57124
5838,91.93642
5839,95.96841
5842,99.96459
5844,108.41945
5845,94.49389
5846,106.95452
5848,77.02189
5850,108.40525
5851,92.7802
5853,97.44976
5854,105.53222
5858,99.96459
5860,112.61767
5864,103.957634
5866,96.37181
5867,112.89281
5868,95.782684
5869,112.314705
5870,92.58615
5871,109.04347
5874,115.47638
5876,110.317604
5877,90.24254
5878,95.429054
5879,112.03704
5880,100.35762
5884,92.38662
5886,110.84378
5890,99.83491
5896,96.853645
5897,105.05224
5898,97.44976
5901,105.4089
5903,110.4374
5906,94.72116
5908,112.89281
5909,92.673615
5910,105.024376
5911,92.44498
5912,105.04066
5914,115.47638
5919,110.793976
5924,96.20617
5926,94.88353
5929,104.16009
5930,99.76779
5932,92.11835
5933,111.13473
5934,93.03771
5935,109.95202
5936,93.80451
5937,110.01776
5938,95.97372
5939,106.09313
5942,100.47533
5943,92.527855
5944,99.91286
5946,110.92925
5951,93.73332
5953,103.40373
5954,94.990585
5957,105.53892
5961,100.45239
5962,102.35559
5964,79.4583
5965,98.25454
5968,114.64555
5969,94.83314
5974,94.40638
5975,95.52205
5978,80.12939
5981,104.018166
5982,94.46663
5983,100.49255
5989,106.28118
5991,92.72189
5992,98.362015
5995,100.07807
5996,105.53594
5997,110.49302
5998,95.68102
5999,76.475555
6001,110.539314
6002,94.55501
6003,97.598816
6004,94.990585
6006,105.82994
6007,94.432365
6011,100.43901
6012,110.36642
6014,92.44498
6015,105.54845
6016,94.31313
6017,111.54346
6018,97.44976
6024,93.992
6025,103.6374
6026,112.10713
6028,107.979095
6029,77.31596
6030,99.28519
6036,114.64555
6040,95.275276
6041,110.48343
6042,93.42482
6044,97.133194
6045,106.61462
6047,103.78124
6048,101.69271
6049,95.669716
6051,116.11304
6052,98.57667
6053,90.28342
6054,109.077576
6058,97.87052
6059,97.96678
6062,97.31523
6063,117.75045
6064,107.03475
6065,95.275276
6067,101.34534
6068,110.59033
6070,105.18425
6071,109.1741
6072,110.84378
6080,110.84378
6081,93.447525
6084,104.156136
6087,92.92135
6089,103.7114
6092,110.84378
6094,94.30817
6095,109.95192
6097,110.78975
6100,100.72926
6104,110.25045
6105,96.22034
6106,102.391266
6107,81.36558
6108,95.25239
6109,110.84378
6110,93.89101
6114,110.84378
6116,94.07537
6117,97.57136
6118,93.6698
6123,78.97228
6125,110.4374
6128,102.53219
6130,103.8153
6132,105.334274
6137,79.273094
6139,111.474945
6140,96.40491
6141,110.29261
6142,105.25736
6144,103.78885
6145,95.087746
6146,96.98386
6149,92.188805
6156,94.52782
6159,111.91065
6160,96.40491
6162,104.41229
6164,101.18417
6165,92.80055
6168,78.26057
6169,109.30116
6170,97.7346
6171,105.63897
6172,92.071075
6173,107.66692
6176,99.21833
6177,92.63858
6178,95.44751
6180,95.99211
6181,106.66672
6182,96.647835
6185,93.32524
6186,110.42852
6188,107.09042
6189,96.77136
6192,104.156136
6193,92.892845
6194,106.61462
6195,98.851555
6196,118.84702
6197,93.251366
6201,110.05817
6202,94.714424
6203,94.556946
6204,95.90962
6207,117.11033
6209,96.58654
6210,97.12938
6211,111.40335
6213,112.00038
6216,92.33776
6217,92.58181
6219,95.34216
6222,77.02189
6223,109.878525
6235,97.730606
6240,98.292694
6242,94.282486
6247,92.39803
6251,111.15755
6254,113.54616
6255,92.93901
6260,104.85116
6261,93.728
6262,100.16461
6264,114.90315
6269,109.674774
6271,101.39181
6275,110.84688
6276,93.08905
6278,105.43862
6279,111.34314
6281,114.0997
6284,92.06479
6286,97.363716
6287,77.43177
6288,94.396095
6292,97.90238
6293,95.29887
6295,97.54641
6298,105.16333
6300,108.097855
6304,106.614716
6308,104.790054
6310,94.595474
6312,110.84378
6320,97.011154
6324,92.967
6325,108.93575
6330,102.60703
6336,108.41674
6340,103.65144
6341,97.730606
6342,105.66711
6344,97.802124
6345,106.19046
6347,111.29554
6348,95.96713
6349,105.16333
6351,77.44188
6353,108.13499
6354,95.14209
6357,92.76251
6358,100.32696
6360,102.7885
6363,113.59765
6364,91.311935
6368,110.15578
6370,95.08774
6371,95.77854
6377,101.9388
6379,96.04616
6381,93.44545
6382,77.44188
6383,111.00476
6388,110.2064
6390,107.3331
6392,103.15793
6393,99.59568
6395,91.05924
6398,105.52008
6401,77.02189
6402,94.92901
6403,109.129036
6405,96.90419
6406,90.7517
6407,111.35207
6409,105.34201
6411,92.228546
6413,95.265114
6416,96.83537
6417,104.527016
6418,93.21991
6419,118.67224
6420,106.47603
6426,104.637886
6429,97.26486
6430,94.00912
6431,109.129036
6432,96.46123
6434,99.1011
6437,112.50048
6438,93.63295
6439,104.28471
6440,92.930275
6441,94.01564
6442,108.55019
6443,97.456245
6445,94.48835
6448,112.99699
6450,105.333206
6453,97.15893
6455,102.92848
6457,96.39842
6458,98.73092
6461,97.00284
6464,111.26655
6467,96.68299
6469,103.05629
6470,80.102615
6471,98.1125
6473,107.74192
6474,93.30956
6479,95.384544
6481,99.99893
6484,110.4653
6495,89.81663
6496,106.41906
6505,105.20924
6506,91.5402
6508,98.80966
6509,94.05314
6510,106.862724
6512,106.576454
6513,96.27139
6514,107.672295
6515,91.03088
6519,94.491806
6521,98.64947
6523,77.901054
6525,103.35362
6526,96.80802
6528,93.51701
6529,99.30206
6531,110.20215
6533,102.176285
6534,93.17961
6535,110.98371
6536,93.52355
6537,113.96013
6540,92.61551
6541,111.00476
6547,105.03736
6548,100.83252
6551,110.0444
6553,105.3073
6555,104.156136
6556,97.262665
6561,77.775764
6564,94.386505
6565,110.98371
6568,97.96176
6569,108.55019
6573,102.85698
6574,97.348755
6577,112.59408
6579,113.59765
6581,95.30366
6582,109.717766
6585,104.22847
6586,93.72186
6589,107.19838
6590,76.6441
6593,102.05953
6594,110.53831
6595,90.55621
6599,94.366646
6600,94.76138
6601,110.74306
6602,91.311935
6603,112.99699
6604,96.672
6607,108.02099
6608,111.332115
6609,93.526505
6611,94.99319
6613,108.55019
6614,97.1737
6616,93.138794
6617,108.55019
6618,94.86744
6619,103.00467
6621,104.156136
6627,102.53916
6629,111.61149
6631,77.02189
6634,95.54918
6636,96.059166
6638,97.96176
6639,108.55019
6641,111.31941
6642,99.78607
6651,116.04928
6654,77.94556
6657,95.85061
6663,95.19335
6665,102.297806
6666,95.560074
6668,94.57088
6669,104.156136
6670,98.3869
6671,101.049545
6673,97.09437
6675,95.74709
6676,77.44188
6677,93.77369
6679,95.81432
6680,108.09586
6681,106.862724
6685,106.862625
6688,95.06446
6689,89.47145
6690,96.109985
6692,108.55019
6693,92.84265
6694,95.364555
6698,118.67224
6699,93.490746
6700,107.51146
6701,96.39842
6702,114.40028
6704,89.47145
6707,105.605
6712,110.19386
6713,91.859406
6715,107.90343
6721,105.48148
6722,95.34216
6723,109.94325
6724,92.83899
6725,118.67224
6731,109.32873
6735,89.27933
6736,105.00801
6737,107.23063
6738,98.710724
6739,100.80473
6741,101.623314
6743,98.67092
6745,94.57088
6747,108.68726
6749,91.724625
6750,108.10778
6751,114.41099
6752,106.30835
6753,108.55019
6755,107.07633
6756,92.77832
6757,102.996635
6759,110.30557
6761,92.27572
6763,98.1125
6764,119.01727
6765,102.97675
6766,111.835526
6768,105.82994
6771,89.47145
6773,93.70584
6774,99.24769
6778,108.66084
6779,96.34861
6781,96.80405
6784,105.97777
6786,100.461296
6787,96.211914
6790,99.05765
6793,103.40862
6795,108.55019
6798,110.59913
6806,95.73713
6807,95.67766
6810,94.29372
6815,101.74678
6816,91.5674
6817,97.26943
6818,92.868965
6819,103.78124
6820,97.50718
6822,94.27583
6823,116.11304
6824,109.1445
6825,94.72757
6828,77.3785
6829,115.4605
6831,102.918625
6832,94.09832
6833,112.881645
6834,96.40491
6836,105.06365
6837,110.793976
6838,94.18379
6840,100.00221
6843,92.712
6845,92.397896
6846,96.4973
6847,111.331085
6851,101.79674
6852,97.45589
6853,102.23657
6858,106.181946
6861,110.60138
6863,110.74306
6864,78.365005
6865,96.702965
6866,110.32962
6867,102.497955
6868,102.55276
6869,93.65595
6870,109.1445
6874,100.70625
6875,96.42358
6877,105.82994
6878,98.249886
6880,93.79261
6883,104.13593
6884,94.364006
6886,94.8381
6890,99.50734
6893,104.04213
6894,90.6621
6899,105.82994
6900,94.0856
6904,93.34957
6905,108.436775
6906,94.980286
6910,94.97762
6912,102.8488
6913,112.96169
6920,93.42666
6922,96.79927
6923,108.55019
6926,95.680824
6927,103.29786
6928,92.395386
6931,116.49925
6933,91.63588
6936,91.15111
6937,109.96184
6939,94.030876
6941,101.1972
6942,104.94216
6943,91.02698
6944,102.370926
6945,91.208015
6946,104.72011
6947,117.81943
6949,109.36106
6951,106.90758
6953,103.360535
6954,93.977905
6955,105.38719
6963,109.77554
6964,94.90535
6966,100.30388
6968,93.45262
6970,106.66672
6972,108.59654
6976,106.89039
6978,110.32962
6981,95.77405
6985,109.01571
6986,94.44486
6987,110.13833
6989,100.83327
6991,116.11304
6993,111.682655
6994,96.69467
6995,107.47474
6996,92.65012
6997,112.387764
6998,80.50305
7001,107.738045
7003,110.14571
7006,90.736206
7008,91.87352
7010,91.0576
7011,97.81799
7012,93.37725
7013,94.0234
7014,108.63906
7017,101.21983
7018,93.644325
7019,91.35867
7023,91.91833
7024,102.38276
7025,93.19322
7026,109.083595
7027,92.13999
7028,113.95103
7030,108.55019
7031,99.27047
7033,105.32513
7036,94.67714
7037,94.943794
7039,93.95453
7044,94.19664
7045,110.793976
7046,105.84682
7049,93.80157
7050,92.33275
7051,106.66672
7054,108.67387
7055,94.2312
7057,91.3722
7060,105.82994
7061,97.44976
7063,93.49464
7064,110.556786
7067,93.79261
7071,100.17516
7074,105.8692
7075,92.54177
7078,110.793976
7079,89.60719
7080,101.77424
7081,97.44934
7082,110.4374
7083,95.79574
7085,91.44076
7092,103.74858
7094,91.917175
7100,92.13628
7101,103.600845
7102,110.32962
7104,111.02811
7105,97.44976
7106,97.09516
7107,100.32453
7108,76.97602
7109,92.61573
7110,109.96184
7112,94.563644
7113,106.614716
7114,104.84757
7116,110.430084
7117,101.47383
7118,98.434395
7120,92.74719
7121,103.02108
